Lat,Lon,AGB
-2.85,-40.031,132.02
-2.393,104.76,0.3223
-2.384,104.789,0.3462
-2.368,104.81,0.1646
-2.346,104.833,0.2073
-2.315,104.843,0.1095
11.743,122.387,65.68
11.743,122.387,44.08
10.793,122.706,67.78
10.793,122.706,20.2
10.762,122.624,9.15
10.838,122.784,37.26
24.483,124.217,161.3
4.867,-52.317,31.5
4.867,-52.317,71.8
5.425,-52.917,35.1
5.425,-52.917,180.0
4.867,-52.317,315.0
5.5,-53.167,188.6
5.425,-52.917,122.2
20.483,86.69,9.18
20.483,86.688,77.07
20.48,86.726,89.74
20.479,86.728,122.47
20.382,86.735,128.81
20.379,86.734,163.64
-20.717,116.617,240.71
-20.333,118.617,232.45
-22.317,114.117,195.87
-20.717,116.617,56.64
-20.333,118.617,130.97
-21.967,113.95,138.05
-5.817,110.45,3.2
-5.817,110.45,63.3
-5.817,110.45,175.2
11.8,122.2,567.5
11.8,122.2,77.3
11.8,122.2,323.5
11.8,122.2,235.8
24.483,124.217,167.2
24.483,124.217,180.4
24.483,124.217,184.3
24.483,124.217,124.9
19.61,110.806,310.69
19.952,110.578,107.0
18.248,109.608,60.98
18.43,109.982,16.2
19.909,109.987,20.53
19.767,109.256,185.31
19.855,109.55,55.28
4.128,98.527,173.38
4.128,98.527,102.16
4.128,98.527,108.08
4.128,98.527,74.14
4.128,98.527,97.83
