FID,CLSFID,ID_Country,ORIG_FID,Lat,Lon
6187,3739,3739 Mexico,6187,27.949165324900001,-111.055847143999998
6188,3740,3740 Mexico,6188,27.881884757900000,-110.581946191000000
6189,3741,3741 Mexico,6189,27.311664561699999,-110.446403478999997
6190,5410,5410 Mexico,6190,29.039074499600002,-112.512729809999996
6191,3755,3755 Mexico,6191,20.732263543799998,-105.294349648999997
6192,3756,3756 Mexico,6192,20.641735792599999,-105.239823074000000
6193,3757,3757 Mexico,6193,20.119497391199999,-105.555608289000006
6194,3758,3758 Mexico,6194,19.592922386800002,-105.141002014999998
6195,3759,3759 Mexico,6195,19.253124096200001,-104.809914053000000
6196,3760,3760 Mexico,6196,18.969066233400000,-104.211390703999996
6197,4715,4715 Mexico,6197,21.719408334800001,-97.560292110600003
6198,4716,4716 Mexico,6198,20.526651975899998,-97.045024817400005
6199,4717,4717 Mexico,6199,19.751581600500000,-96.404299336099996
6200,4718,4718 Mexico,6200,19.457468012600000,-96.335624673599995
6201,4719,4719 Mexico,6201,19.374581177300001,-96.306891273900007
6202,4720,4720 Mexico,6202,19.245974735600001,-96.173002057900007
6203,4721,4721 Mexico,6203,19.092427383800000,-96.074973620600005
6204,4722,4722 Mexico,6204,18.704897056699998,-95.429636145600000
6205,4723,4723 Mexico,6205,18.342694579200000,-94.695883833899998
6206,4724,4724 Mexico,6206,18.158292090300002,-94.530437933700000
6207,4725,4725 Mexico,6207,18.151744761700002,-94.400788305800006
6208,4726,4726 Mexico,6208,18.182042581899999,-94.234511572499997
6209,4727,4727 Mexico,6209,18.440313393699999,-93.308945882299994
6210,4731,4731 Mexico,6210,20.081041316899999,-90.499793985599993
6211,4732,4732 Mexico,6211,20.908782816399999,-90.365055507899996
6212,4733,4733 Mexico,6212,20.822177779299999,-90.401163543199999
6213,4734,4734 Mexico,6213,21.382376862000001,-89.001274699199996
6214,4735,4735 Mexico,6214,21.449620488600001,-87.212758011299996
6215,7343,7343 Mexico,6215,20.402184749600000,-86.851899977599999
6216,3753,3753 Mexico,6216,21.311664560099999,-105.228057839000002
6217,3754,3754 Mexico,6217,20.897838054699999,-105.434031955999998
6218,3761,3761 Mexico,6218,18.725138297699999,-103.794516482999995
6219,3762,3762 Mexico,6219,18.568387887200000,-103.636052939999999
6220,3763,3763 Mexico,6220,18.215081604000002,-103.155498186000003
6221,3765,3765 Mexico,6221,18.012707205800002,-102.460558637000005
6222,3766,3766 Mexico,6222,17.972843195599999,-102.080294357000000
6223,3767,3767 Mexico,6223,17.940423451699999,-101.885158036999997
6224,3768,3768 Mexico,6224,17.242019560900001,-100.961903788000001
6225,3769,3769 Mexico,6225,16.784106743900001,-99.831911945399995
6226,3770,3770 Mexico,6226,16.697916963699999,-99.634658793200003
6227,3771,3771 Mexico,6227,16.644898759499998,-99.309732371799996
6228,3772,3772 Mexico,6228,16.574998834900001,-98.909591654600007
6229,3773,3773 Mexico,6229,16.434765418700000,-98.670214025400000
6230,3774,3774 Mexico,6230,16.315017679499999,-98.549358347899997
6231,4728,4728 Mexico,6231,18.693655763700001,-92.178584049199998
6232,4729,4729 Mexico,6232,18.628887157099999,-91.871273020499999
6233,4730,4730 Mexico,6233,18.851774196400001,-91.428611735100006
6234,7276,7276 Mexico,6234,18.694792162900001,-91.675167955000006
6235,3775,3775 Mexico,6235,16.248641450200001,-98.337162724500004
6236,3776,3776 Mexico,6236,16.087738569999999,-97.938102912900007
6237,3777,3777 Mexico,6237,15.773711891100000,-96.924081299299999
6238,3778,3778 Mexico,6238,15.895621803499999,-95.736363369800003
6239,3779,3779 Mexico,6239,16.067974683199999,-95.336591547099999
6240,3780,3780 Mexico,6240,16.157666570699998,-95.195196455499996
6241,3781,3781 Mexico,6241,16.258052806100000,-94.615844706900006
6242,3782,3782 Mexico,6242,16.081070965399999,-94.062384326900002
6243,3783,3783 Mexico,6243,16.216339471800001,-94.257045903999995
6244,3785,3785 Mexico,6244,16.107425344300001,-94.014183487200000
6245,3786,3786 Mexico,6245,15.997527150900000,-93.873320937599999
6246,3787,3787 Mexico,6246,15.877811465500001,-93.718302660899994
6247,3709,3709 Mexico,6247,27.186673983399999,-114.376752096000004
6248,3708,3708 Mexico,6248,27.752637843799999,-114.074310279000002
6249,3710,3710 Mexico,6249,26.781358699100000,-113.275253273000004
6250,3711,3711 Mexico,6250,26.080554942100001,-112.325286841999997
6251,3712,3712 Mexico,6251,25.302661875399998,-112.065635658000005
6252,3713,3713 Mexico,6252,24.734449627499998,-111.901954563999993
6253,5457,5457 Mexico,6253,25.940034659399998,-111.158995136000001
6254,5458,5458 Mexico,6254,24.907322123600000,-112.197335245000005
6255,5465,5465 Mexico,6255,24.961380420000001,-110.660664275000002
6256,3714,3714 Mexico,6256,24.251397620900001,-111.307469850000004
6257,3715,3715 Mexico,6257,23.964718249099999,-110.871427285999999
6258,3716,3716 Mexico,6258,23.638394681200001,-110.425161575000004
6259,3717,3717 Mexico,6259,23.149816239300002,-110.119984391000003
6260,5461,5461 Mexico,6260,24.438426809900001,-111.853544486000004
6261,5468,5468 Mexico,6261,24.484878958600000,-110.375991998000003
6262,5471,5471 Mexico,6262,24.258330876900001,-109.838343890999994
6263,8040,8040 Netherlands Antilles,6263,12.197130379000001,-68.960088283000005
6264,8077,8077 Netherlands Antilles,6264,12.170666309100000,-68.285963296099993
6265,4757,4757 Nicaragua,6265,14.931192611200000,-83.271484343300003
6266,4761,4761 Nicaragua,6266,10.935448291800000,-83.681194703700001
6267,3827,3827 Nicaragua,6267,12.938931925400000,-87.322909747400004
6268,3842,3842 Nicaragua,6268,11.305271743100000,-85.927726750000005
6269,4758,4758 Nicaragua,6269,13.250599238400000,-83.564399464600001
6270,4759,4759 Nicaragua,6270,11.513219329900000,-83.784288426600000
6271,4760,4760 Nicaragua,6271,11.126891153900001,-83.829474909599995
6272,7663,7663 Nicaragua,6272,14.323091673800000,-83.038930462600007
6273,7664,7664 Nicaragua,6273,14.320079786899999,-83.039169295199997
6274,7665,7665 Nicaragua,6274,14.321293627499999,-83.036503647700002
6275,7666,7666 Nicaragua,6275,14.315504802100000,-83.035029494900002
6276,7667,7667 Nicaragua,6276,14.323039992000000,-83.031913741099999
6277,7668,7668 Nicaragua,6277,14.344083382799999,-83.014701005000006
6278,7669,7669 Nicaragua,6278,14.339897640800000,-83.013110006000005
6279,7670,7670 Nicaragua,6279,14.338230155600000,-83.008813045300002
6280,7671,7671 Nicaragua,6280,14.467470152500001,-82.901252730300001
6281,7672,7672 Nicaragua,6281,14.473340018000000,-82.886276228800000
6282,7673,7673 Nicaragua,6282,14.464172671400000,-82.888746500799996
6283,7675,7675 Nicaragua,6283,14.459343790900000,-82.883965447600005
6284,7676,7676 Nicaragua,6284,14.459149821000000,-82.878776533999996
6285,7678,7678 Nicaragua,6285,14.455800039900000,-82.874580366999993
6286,7679,7679 Nicaragua,6286,14.468339903500000,-82.866249068200005
6287,7680,7680 Nicaragua,6287,14.481240256000000,-82.857109053499997
6288,7681,7681 Nicaragua,6288,14.318700342000000,-82.967509900500005
6289,7682,7682 Nicaragua,6289,14.483328372000001,-82.847134878199995
6290,7683,7683 Nicaragua,6290,14.489584070399999,-82.837100989299998
6291,7684,7684 Nicaragua,6291,14.491660101600001,-82.832107527700003
6292,7685,7685 Nicaragua,6292,14.290610540799999,-82.976082541500006
6293,7686,7686 Nicaragua,6293,14.398350960200000,-82.897095717799999
6294,7687,7687 Nicaragua,6294,14.390204535800001,-82.896887150799998
6295,7688,7688 Nicaragua,6295,14.252349215600001,-82.999434589800003
6296,7689,7689 Nicaragua,6296,14.310405511200001,-82.951667953300003
6297,7690,7690 Nicaragua,6297,14.494130118099999,-82.822936995399999
6298,7691,7691 Nicaragua,6298,14.397289370799999,-82.893562302999996
6299,7692,7692 Nicaragua,6299,14.487500174199999,-82.827888472500007
6300,7693,7693 Nicaragua,6300,14.281265358700001,-82.970826288100000
6301,7694,7694 Nicaragua,6301,14.243309958199999,-82.996246321699999
6302,7695,7695 Nicaragua,6302,14.307474776699999,-82.948783663100002
6303,7696,7696 Nicaragua,6303,14.425390226999999,-82.866706831900004
6304,7697,7697 Nicaragua,6304,14.486665284800001,-82.822921486499993
6305,7698,7698 Nicaragua,6305,14.492278194100001,-82.820645142000004
6306,7699,7699 Nicaragua,6306,14.300769789400000,-82.947982771800000
6307,7700,7700 Nicaragua,6307,14.304570181600001,-82.943374617600000
6308,7701,7701 Nicaragua,6308,14.300179146700000,-82.944815771199998
6309,7702,7702 Nicaragua,6309,14.402857242200000,-82.872096939700000
6310,7703,7703 Nicaragua,6310,14.260413576600000,-82.947473407900006
6311,7704,7704 Nicaragua,6311,14.264967425100000,-82.941249354400000
6312,7708,7708 Nicaragua,6312,14.550379736600000,-82.652542097999998
6313,7710,7710 Nicaragua,6313,14.393279142500001,-82.780498820600002
6314,7712,7712 Nicaragua,6314,14.330409987299999,-82.601253493399994
6315,7713,7713 Nicaragua,6315,14.323860186399999,-82.598220092999995
6316,3828,3828 Nicaragua,6316,12.942637425999999,-87.462509138399994
6317,3829,3829 Nicaragua,6317,12.679235486600000,-87.396665102100002
6318,3830,3830 Nicaragua,6318,12.561087591000000,-87.270832045199995
6319,3831,3831 Nicaragua,6319,12.542843801300000,-87.248561842499996
6320,3832,3832 Nicaragua,6320,12.525776845699999,-87.227729780800004
6321,3833,3833 Nicaragua,6321,12.504903711700001,-87.202253376300007
6322,3834,3834 Nicaragua,6322,12.477269718200001,-87.161754651300001
6323,3835,3835 Nicaragua,6323,12.457852823100000,-87.123489363399997
6324,3836,3836 Nicaragua,6324,12.456258756500000,-87.123542769099998
6325,3837,3837 Nicaragua,6325,12.440214051700000,-87.135104233899995
6326,3838,3838 Nicaragua,6326,12.313034266300001,-86.956046979899995
6327,3839,3839 Nicaragua,6327,12.100862446300001,-86.730572896300004
6328,3840,3840 Nicaragua,6328,11.887549154300000,-86.580458217399993
6329,3841,3841 Nicaragua,6329,11.639345648800001,-86.341824571499998
6330,3857,3857 Panama,6330,8.157310225340000,-82.870959476199999
6331,3880,3880 Panama,6331,7.576648002920000,-78.173327464799996
6332,4776,4776 Panama,6332,8.741198953310001,-77.538715994699999
6333,4766,4766 Panama,6333,9.562580093650000,-82.559810624400001
6334,4771,4771 Panama,6334,8.815673110400001,-81.041137734299994
6335,4772,4772 Panama,6335,8.876232088109999,-80.853223340499994
6336,4773,4773 Panama,6336,9.154193476750001,-80.290356528900006
6337,4774,4774 Panama,6337,9.560600043650000,-79.405861895300006
6338,4775,4775 Panama,6338,9.314116259390000,-78.309718289100005
6339,3867,3867 Panama,6339,8.065042463219999,-80.469791437100000
6340,3869,3869 Panama,6340,8.293048398540000,-80.257574191800003
6341,3870,3870 Panama,6341,8.425797725140001,-79.989373195300004
6342,3858,3858 Panama,6342,8.232331644169999,-82.216455542000006
6343,3859,3859 Panama,6343,8.065068230780000,-81.676742540600003
6344,3860,3860 Panama,6344,7.668483425670000,-81.369982808800003
6345,3871,3871 Panama,6345,8.890429680740001,-79.564247110099998
6346,3872,3872 Panama,6346,8.630163216090001,-79.771221618300004
6347,3873,3873 Panama,6347,8.998680101070001,-79.472496019999994
6348,3874,3874 Panama,6348,9.001059518490001,-79.462699877399999
6349,3875,3875 Panama,6349,9.016854844630000,-79.333491790799997
6350,3876,3876 Panama,6350,8.802914702270000,-78.757502764099996
6351,3877,3877 Panama,6351,8.396261260890000,-78.282605743000005
6352,7940,7940 Panama,6352,8.365986336520001,-78.961433163199999
6353,3866,3866 Panama,6353,7.998928056420000,-80.380081164100005
6354,3868,3868 Panama,6354,8.013294049910000,-80.421442846299996
6355,3862,3862 Panama,6355,7.206792008960000,-80.779294558000004
6356,3863,3863 Panama,6356,7.398843383590000,-80.330029937099994
6357,3864,3864 Panama,6357,7.998491273590000,-80.376533495700002
6358,3865,3865 Panama,6358,7.769087045620000,-80.172006233100007
6359,3861,3861 Panama,6359,7.602178908240000,-80.975873551299998
6360,4770,4770 Panama,6360,8.789202947840000,-81.390550439899997
6361,7915,7915 Panama,6361,7.475284655950000,-81.711156226100002
6362,4767,4767 Panama,6362,9.285831436580001,-82.381668077000000
6363,4768,4768 Panama,6363,8.935596938460000,-82.080849306600001
6364,4769,4769 Panama,6364,9.014949239220000,-81.721815152100007
6365,7789,7789 Panama,6365,9.374302185770000,-82.283748971600005
6366,3878,3878 Panama,6366,8.264312577429999,-77.978095321400005
6367,3879,3879 Panama,6367,8.178877877750001,-78.240946377599997
6368,1569,1569 Qatar,6368,24.946856957300000,50.839665683400000
6369,1561,1561 Qatar,6369,24.651006590300000,51.329647985400001
6370,1565,1565 Qatar,6370,25.743546547400001,51.591990499700003
6371,1566,1566 Qatar,6371,26.091760300200001,51.118981994099997
6372,1567,1567 Qatar,6372,25.786838536800001,50.946602930300003
6373,1564,1564 Qatar,6373,25.468973763299999,51.499835113899998
6374,1568,1568 Qatar,6374,25.459720616500000,50.838329317300001
6375,1563,1563 Qatar,6375,25.287140200000000,51.557287497399997
6376,1562,1562 Qatar,6376,24.974731903500000,51.593939024000001
6377,1560,1560 Saudi Arabia,6377,24.470573938499999,51.372674424800003
6378,1570,1570 Saudi Arabia,6378,24.735398298000000,50.803182604200003
6379,1572,1572 Saudi Arabia,6379,27.127216343099999,49.408874513400001
6380,1571,1571 Saudi Arabia,6380,25.120174600300000,50.548194143000003
6381,8131,8131 St. Vincent & Grenadines,6381,12.712013995700000,-61.332964481899999
6382,749,749 Syrian Arab Rep,6382,34.777568438000003,35.917605237899998
6383,744,744 Syrian Arab Rep,6383,35.922786711699999,35.919553756699997
6384,746,746 Syrian Arab Rep,6384,35.450262812799998,35.888142830800000
6385,747,747 Syrian Arab Rep,6385,35.245007985900003,35.941458068300001
6386,748,748 Syrian Arab Rep,6386,35.071794665200002,35.883363592899997
6387,745,745 Syrian Arab Rep,6387,35.721739500299996,35.834366461499997
6388,8140,8140 Trinidad and Tobago,6388,10.078639407100001,-61.703010704400000
6389,8141,8141 Trinidad and Tobago,6389,10.067551129000000,-61.458333962799998
6390,8142,8142 Trinidad and Tobago,6390,10.067009918800000,-61.410974496300000
6391,8143,8143 Trinidad and Tobago,6391,10.400515986200000,-61.457325525300000
6392,8144,8144 Trinidad and Tobago,6392,10.158782774400001,-61.741877382100000
6393,8145,8145 Trinidad and Tobago,6393,10.070857768200000,-61.189489806200001
6394,8146,8146 Trinidad and Tobago,6394,10.599255593100001,-61.474493887800001
6395,8147,8147 Trinidad and Tobago,6395,10.632096508800000,-61.493950259300000
6396,8148,8148 Trinidad and Tobago,6396,10.678556746400000,-61.579360535799999
6397,8149,8149 Trinidad and Tobago,6397,10.752391739700000,-61.452218433600002
6398,8150,8150 Trinidad and Tobago,6398,10.772501554900000,-61.396904156700003
6399,8151,8151 Trinidad and Tobago,6399,10.798276972900000,-61.173894384299999
6400,8152,8152 Trinidad and Tobago,6400,10.438138118299999,-61.032554992000001
6401,8156,8156 Trinidad and Tobago,6401,11.274686232700001,-60.702742810099998
6402,551,551 Turkey,6402,41.730357670300002,28.026833437699999
6403,550,550 Turkey,6403,41.324128009799999,28.718844038499999
6404,552,552 Turkey,6404,41.535556239400002,28.200459156099999
6405,553,553 Turkey,6405,41.514148270400000,28.233528567000000
6406,691,691 Turkey,6406,41.946366320000003,34.487016044000001
6407,692,692 Turkey,6407,42.012013095100002,33.454436342999998
6408,693,693 Turkey,6408,41.541247967899999,31.989359531700000
6409,543,543 Turkey,6409,40.344799678699999,26.602315002899999
6410,682,682 Turkey,6410,41.128255841900000,37.315288730799999
6411,683,683 Turkey,6411,41.349634902500000,36.840660372199999
6412,684,684 Turkey,6412,41.304412611499998,36.314661141499997
6413,685,685 Turkey,6413,41.458778559400002,36.138535726999997
6414,686,686 Turkey,6414,41.688698394500001,35.835324962400001
6415,687,687 Turkey,6415,41.629020685100002,35.563041686100000
6416,688,688 Turkey,6416,41.635599614999997,35.521007776799998
6417,689,689 Turkey,6417,41.708332598600002,35.300122688199998
6418,677,677 Turkey,6418,41.167976828500002,40.776923154300000
6419,544,544 Turkey,6419,40.626778513300003,27.162697276700001
6420,545,545 Turkey,6420,40.992127113599999,27.580847776199999
6421,546,546 Turkey,6421,40.976699507299998,27.951261761300000
6422,547,547 Turkey,6422,41.046303663200000,28.043119262699999
6423,548,548 Turkey,6423,41.073797756300003,28.141453905799999
6424,678,678 Turkey,6424,41.001060666999997,39.753526463800000
6425,697,697 Turkey,6425,41.146296443899999,29.868600945800001
6426,698,698 Turkey,6426,41.140609244600000,30.146046098799999
6427,700,700 Turkey,6427,40.869152064399998,29.252496719000000
6428,701,701 Turkey,6428,41.195081686999998,29.473315935100000
6429,702,702 Turkey,6429,40.775446464100000,29.595868520900002
6430,703,703 Turkey,6430,40.700200214500001,29.663842318499999
6431,706,706 Turkey,6431,40.687694544999999,29.420331001000001
6432,696,696 Turkey,6432,41.108676982200002,30.686410327800001
6433,699,699 Turkey,6433,41.165836329199998,30.420856475400001
6434,695,695 Turkey,6434,41.079763753500004,31.094250534400000
6435,680,680 Turkey,6435,40.920800187300003,38.315116412599998
6436,681,681 Turkey,6436,41.048641313200001,37.791948594300003
6437,694,694 Turkey,6437,41.110230360499997,31.289160782400000
6438,549,549 Turkey,6438,41.035131967200002,28.444595118799999
6439,704,704 Turkey,6439,40.595491404800001,28.913252830200001
6440,705,705 Turkey,6440,40.658088174800000,29.166251044500001
6441,708,708 Turkey,6441,40.588407828599998,28.893522972900001
6442,707,707 Turkey,6442,40.510034789499997,28.815892819399998
6443,709,709 Turkey,6443,40.400977813200001,28.329719041800001
6444,710,710 Turkey,6444,40.389727399900003,28.110537116800000
6445,711,711 Turkey,6445,40.397216792599998,27.831525802400002
6446,712,712 Turkey,6446,40.312185283300003,27.604315757500000
6447,713,713 Turkey,6447,40.456601962400001,27.214137254899999
6448,9257,9257 Turkey,6448,40.584452401199997,27.641747165100000
6449,717,717 Turkey,6449,39.559300775600001,26.793770377600001
6450,718,718 Turkey,6450,39.385322391099997,26.791074652100001
6451,719,719 Turkey,6451,39.068458554099998,26.881036758299999
6452,714,714 Turkey,6452,40.227503612800000,26.529846688599999
6453,715,715 Turkey,6453,39.850080296400002,26.155470663199999
6454,720,720 Turkey,6454,38.760636792600003,26.833210991200001
6455,721,721 Turkey,6455,38.391622349099997,27.034037537300001
6456,723,723 Turkey,6456,37.587215421800003,27.211521148599999
6457,736,736 Turkey,6457,36.812428456200003,34.739818683800003
6458,737,737 Turkey,6458,36.712345893600002,34.997313436100001
6459,738,738 Turkey,6459,36.581092330700002,35.414872695600003
6460,739,739 Turkey,6460,36.791034461899997,35.841115119800001
6461,740,740 Turkey,6461,36.902768738799999,35.972497828599998
6462,724,724 Turkey,6462,37.410115900400001,27.406409391400000
6463,725,725 Turkey,6463,37.372003553699997,27.404184341400001
6464,726,726 Turkey,6464,37.266312044499998,27.492992394700000
6465,727,727 Turkey,6465,36.721615366100004,28.255928336099998
6466,728,728 Turkey,6466,36.213034226900000,29.982626245999999
6467,729,729 Turkey,6467,36.862481216500001,30.640853734099998
6468,730,730 Turkey,6468,36.806259417500002,31.331790156000000
6469,731,731 Turkey,6469,36.554182051500000,31.966339111300002
6470,732,732 Turkey,6470,36.290750966600001,32.254754797899999
6471,733,733 Turkey,6471,36.113321162600002,33.206539217699998
6472,743,743 Turkey,6472,36.184592947699997,35.875693273499998
6473,741,741 Turkey,6473,36.809094522599999,36.180720850100002
6474,742,742 Turkey,6474,36.592838285900001,36.176517486500003
6475,690,690 Turkey,6475,42.028940404899998,34.909172109200000
6476,679,679 Turkey,6476,41.014316109799999,38.831864289599999
6477,734,734 Turkey,6477,36.322257758600003,34.044267146000003
6478,735,735 Turkey,6478,36.624788208299996,34.338764960399999
6479,1550,1550 United Arab Emirates,6479,25.463875774300000,55.496509553899998
6480,1551,1551 United Arab Emirates,6480,25.420274927600001,55.470203625200000
6481,1552,1552 United Arab Emirates,6481,25.353672860300001,55.363836674600002
6482,1553,1553 United Arab Emirates,6482,25.391782764399998,55.420759203000003
6483,1554,1554 United Arab Emirates,6483,25.134218610100000,55.173824867100002
6484,1555,1555 United Arab Emirates,6484,24.652838378100000,54.664749433700003
6485,1557,1557 United Arab Emirates,6485,24.097996439700001,51.778464939400003
6486,1556,1556 United Arab Emirates,6486,24.077837086599999,53.545311380100003
6487,1558,1558 United Arab Emirates,6487,23.961809164000002,52.136556627799997
6488,1559,1559 United Arab Emirates,6488,24.080312538600001,52.470012870700003
6489,9400,9400 United Arab Emirates,6489,24.244331274699999,53.779443594400000
6490,9402,9402 United Arab Emirates,6490,24.480311388499999,54.416756641600003
6491,1547,1547 United Arab Emirates,6491,25.602644923900002,55.669227601999999
6492,4824,4824 Venezuela,6492,11.850971210699999,-69.816879261899999
6493,4850,4850 Venezuela,6493,10.544905891899999,-62.543171333200000
6494,9409,9409 Yemen,6494,12.201032177900000,52.240479101799998
6495,9418,9418 Yemen,6495,12.347253195400000,54.098505231099999
6496,9419,9419 Yemen,6496,12.620142257299999,53.871962059499999
6497,9420,9420 Yemen,6497,12.329850448400000,53.913496151099999
6498,9421,9421 Yemen,6498,12.308918488800000,53.753458028499999
6499,9422,9422 Yemen,6499,12.312835229199999,53.730440145199999
6500,1852,1852 Bangladesh,6500,22.182842248600000,90.238449091999996
6501,1853,1853 Bangladesh,6501,22.269316107100000,89.874524961800006
6502,1854,1854 Bangladesh,6502,22.327238900600001,89.897424379499995
6503,1863,1863 Bangladesh,6503,22.920663626600000,90.724028666899997
6504,1864,1864 Bangladesh,6504,22.807349198400001,90.757987970900004
6505,1865,1865 Bangladesh,6505,22.737937963899999,90.795402224200004
6506,1866,1866 Bangladesh,6506,22.616616342400000,90.907465770700000
6507,1867,1867 Bangladesh,6507,22.585272782400001,91.024711603800000
6508,10053,10053 Bangladesh,6508,22.784421344799998,90.574059639900000
6509,10054,10054 Bangladesh,6509,22.063939811499999,90.574595880499999
6510,10058,10058 Bangladesh,6510,22.250622436899999,90.670014370000004
6511,10059,10059 Bangladesh,6511,22.681117789200002,90.556746523800001
6512,10060,10060 Bangladesh,6512,22.307399680600000,90.863561625599999
6513,1858,1858 Bangladesh,6513,23.122828798699999,90.599445208299997
6514,1862,1862 Bangladesh,6514,23.067604885600002,90.625658492100001
6515,1868,1868 Bangladesh,6515,22.591061585500000,91.041797632799998
6516,1869,1869 Bangladesh,6516,22.580182541300001,91.103567719300003
6517,1870,1870 Bangladesh,6517,22.582318299400001,91.179454798300000
6518,1871,1871 Bangladesh,6518,22.583972924299999,91.200290674700000
6519,1872,1872 Bangladesh,6519,22.680896319999999,91.290681981199995
6520,1873,1873 Bangladesh,6520,22.757557862199999,91.404769892100006
6521,1874,1874 Bangladesh,6521,22.652779066800001,91.583677225299994
6522,1875,1875 Bangladesh,6522,22.428357373800001,91.730240250999998
6523,1876,1876 Bangladesh,6523,22.281713665000002,91.767875016700003
6524,1877,1877 Bangladesh,6524,22.156529484299998,91.817451721200001
6525,1878,1878 Bangladesh,6525,22.020650861800000,91.874827502599999
6526,1879,1879 Bangladesh,6526,21.875666237499999,91.912460870399997
6527,1880,1880 Bangladesh,6527,21.703848900400001,91.954998350300002
6528,1881,1881 Bangladesh,6528,21.480788015900000,91.988389226699994
6529,1882,1882 Bangladesh,6529,21.371803277400002,91.999622340100004
6530,1883,1883 Bangladesh,6530,21.348745339800001,92.014434809600004
6531,1884,1884 Bangladesh,6531,21.020339582900000,92.152427585799998
6532,10062,10062 Bangladesh,6532,22.304671795299999,91.062552969699993
6533,10064,10064 Bangladesh,6533,22.505893796700001,91.527126809400002
6534,10072,10072 Bangladesh,6534,21.589906172900001,91.849859320099995
6535,10073,10073 Bangladesh,6535,21.732321444600000,91.858023445699999
6536,10074,10074 Bangladesh,6536,21.607607786900001,91.981707604999997
6537,1826,1826 India,6537,21.616050871399999,87.511334954500001
6538,1827,1827 India,6538,21.674819467300001,87.743138291500003
6539,1828,1828 India,6539,21.890401409399999,88.003406781600006
6540,1829,1829 India,6540,22.027023811500001,88.096248992900001
6541,1830,1830 India,6541,22.079925643900001,88.156614010100000
6542,1831,1831 India,6542,22.166578657100001,88.140367101500004
6543,1832,1832 India,6543,22.195323222399999,88.040067242399999
6544,1833,1833 India,6544,22.306009544599998,87.964304624700006
6545,1834,1834 India,6545,22.208120340800001,88.082401271799995
6546,1835,1835 India,6546,22.189820593400000,88.154728608699997
6547,1836,1836 India,6547,21.786567095500001,88.278655543900001
6548,1837,1837 India,6548,21.912444859800001,88.483125300500006
6549,1838,1838 India,6549,21.843571454199999,88.564798972600002
6550,1839,1839 India,6550,22.176874155299998,88.656402583800002
6551,1840,1840 India,6551,22.060148976000001,88.647326147800001
6552,1841,1841 India,6552,21.991338724500000,88.712501521899995
6553,1842,1842 India,6553,22.028195272100000,88.725814069400002
6554,1843,1843 India,6554,21.973865048299999,88.735236841700001
6555,1844,1844 India,6555,21.888638491100000,88.705646510999998
6556,10045,10045 India,6556,21.762257341900000,88.069610240900005
6557,1629,1629 India,6557,23.825830460399999,68.675674439399998
6558,1630,1630 India,6558,23.685299710199999,68.519003652699993
6559,1631,1631 India,6559,22.807648731800001,69.414962841800005
6560,1634,1634 India,6560,22.383796124200000,69.629207385699999
6561,1635,1635 India,6561,22.517681034500001,69.956053960000006
6562,1636,1636 India,6562,22.304188425300001,69.366416866199998
6563,1637,1637 India,6563,22.310794831900001,69.170333863699994
6564,1638,1638 India,6564,21.941965473900002,69.235810664599995
6565,1639,1639 India,6565,21.731429456600001,69.479031893699997
6566,1640,1640 India,6566,21.516294525199999,69.736521902199996
6567,1641,1641 India,6567,21.026422558499998,70.202265914500003
6568,1632,1632 India,6568,22.850826784799999,70.344318157199993
6569,1633,1633 India,6569,22.556853475000000,70.175728580400005
6570,1642,1642 India,6570,20.720922191000000,71.018524569799993
6571,1643,1643 India,6571,20.900426288500000,71.484834770600003
6572,1644,1644 India,6572,20.987497235100001,71.605373096700006
6573,1645,1645 India,6573,21.085969547400001,71.881848369799997
6574,1646,1646 India,6574,21.555414200800001,72.272155762799997
6575,1647,1647 India,6575,21.460190180700000,72.238524425099996
6576,1648,1648 India,6576,21.336659580199999,72.126925228499999
6577,1649,1649 India,6577,21.764022592400000,72.188061684399997
6578,1650,1650 India,6578,21.843698018300000,71.997236048500000
6579,1651,1651 India,6579,21.925069137400001,72.092382266399994
6580,1652,1652 India,6580,21.939512450999999,72.040161288700006
6581,1653,1653 India,6581,21.971861434099999,72.140672828999996
6582,1654,1654 India,6582,22.135312611700002,72.321294274799996
6583,1655,1655 India,6583,22.272567991799999,72.649588643599998
6584,1656,1656 India,6584,21.937991780899999,72.645614536599993
6585,1657,1657 India,6585,21.690449177800001,72.963790644200003
6586,1658,1658 India,6586,21.568175700400001,72.728988895399993
6587,1659,1659 India,6587,21.453709603299998,72.672698975599999
6588,1660,1660 India,6588,21.447218051099998,72.720242046999999
6589,1661,1661 India,6589,21.326895358100000,72.580591845499995
6590,1662,1662 India,6590,21.185637627399998,72.700709649499998
6591,1663,1663 India,6591,21.032679541299999,72.846650343099995
6592,1664,1664 India,6592,20.723270062600001,72.927899744000001
6593,1665,1665 India,6593,20.405975346900000,72.824212842899996
6594,1666,1666 India,6594,20.243399827200001,72.743576747000006
6595,1667,1667 India,6595,20.022973481600001,72.707921035799998
6596,1819,1819 India,6596,19.820757833300000,85.959907914400006
6597,1820,1820 India,6597,20.201722557699998,86.533931661599993
6598,1821,1821 India,6598,20.312499996300001,86.739654538500005
6599,1822,1822 India,6599,20.404932404899998,86.775415417500000
6600,1823,1823 India,6600,20.522527764800000,86.787506772599997
6601,1824,1824 India,6601,20.698190685099998,86.939002987999999
6602,1804,1804 India,6602,19.093625898199999,84.727310646299998
6603,1807,1807 India,6603,19.120555875499999,84.738292692800002
