Lat,Lon,Dataset
-2.458661,133.5842,Rovai et al. only
-2.458587,133.5845,Rovai et al. only
-2.45861,133.5849,Rovai et al. only
-2.458506,133.5852,Rovai et al. only
-2.497957,133.6084,Rovai et al. only
-2.498283,133.6083,Rovai et al. only
-2.498543,133.6081,Rovai et al. only
-2.498807,133.6081,Rovai et al. only
-2.506037,133.6019,Rovai et al. only
-2.506114,133.6023,Rovai et al. only
-2.506225,133.6025,Rovai et al. only
-0.83875,-46.637472,Rovai et al. only
-0.83875,-46.637472,Rovai et al. only
-0.83875,-46.637472,Rovai et al. only
-26.20968056,-48.750942,Rovai et al. only
-26.35980278,-48.688519,Rovai et al. only
-18.62084444,-39.756736,Rovai et al. only
-18.62084444,-39.756736,Rovai et al. only
-18.62084444,-39.756736,Rovai et al. only
-18.62084444,-39.756736,Rovai et al. only
30.021265,-81.332215,Rovai et al. only
28.889631,-80.825652,Rovai et al. only
27.852898,-80.448263,Rovai et al. only
27.852898,-80.448263,Rovai et al. only
27.008779,-80.100779,Rovai et al. only
27.008779,-80.100779,Rovai et al. only
30.021265,-81.332215,Rovai et al. only
25.325621,-80.346784,Rovai et al. only
25.62938056,-80.290947,Rovai et al. only
25.62938056,-80.290947,Rovai et al. only
25.62938056,-80.290947,Rovai et al. only
25.62938056,-80.290947,Rovai et al. only
25.62938056,-80.290947,Rovai et al. only
-23.01972222,-43.5925,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.98731944,-43.348789,Rovai et al. only
-22.68424722,-43.104506,Rovai et al. only
-22.68424722,-43.104506,Rovai et al. only
-22.68280278,-43.052192,Rovai et al. only
-22.68280278,-43.052192,Rovai et al. only
-22.687625,-43.108336,Rovai et al. only
-22.68280278,-43.052192,Rovai et al. only
-22.68280278,-43.052192,Rovai et al. only
-22.73125556,-43.020833,Rovai et al. only
-22.73125556,-43.020833,Rovai et al. only
-22.73125556,-43.020833,Rovai et al. only
-22.73125556,-43.020833,Rovai et al. only
-22.75249722,-43.032575,Rovai et al. only
-22.75249722,-43.032575,Rovai et al. only
-22.687625,-43.108336,Rovai et al. only
-22.75249722,-43.032575,Rovai et al. only
-22.75249722,-43.032575,Rovai et al. only
-22.687625,-43.108336,Rovai et al. only
-22.68424722,-43.104506,Rovai et al. only
-22.68424722,-43.104506,Rovai et al. only
-22.68424722,-43.104506,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-17.78958611,-39.324269,Rovai et al. only
-28.47611111,-48.861111,Rovai et al. only
-28.47611111,-48.861111,Rovai et al. only
-28.47611111,-48.861111,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
21.100854,-157.077535,Rovai et al. only
-8.41028056,-34.983622,Rovai et al. only
-8.41028056,-34.983622,Rovai et al. only
-8.41028056,-34.983622,Rovai et al. only
-8.41028056,-34.983622,Rovai et al. only
-8.41028056,-34.983622,Rovai et al. only
-8.41028056,-34.983622,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-8.39361111,-34.992778,Rovai et al. only
-2.84235833,-40.020236,Rovai et al. only
-2.99945556,-39.728667,Rovai et al. only
-3.0018,-39.707344,Rovai et al. only
-27.65436944,-48.531119,Rovai et al. only
-27.65436944,-48.531119,Rovai et al. only
-27.65436944,-48.531119,Rovai et al. only
-27.65436944,-48.531119,Rovai et al. only
-27.65436944,-48.531119,Rovai et al. only
-12.70833333,-38.625,Rovai et al. only
5.328561,162.942707,Rovai et al. only
26.027759,-81.754069,Rovai et al. only
26.027759,-81.754069,Rovai et al. only
18.8997,-104.032358,Rovai et al. only
22.411477,69.191726,Rovai et al. only
23.303878,68.602323,Rovai et al. only
22.291406,69.167354,Rovai et al. only
22.456926,69.731227,Rovai et al. only
22.520288,69.951275,Rovai et al. only
22.428341,69.642717,Rovai et al. only
22.725359,70.267575,Rovai et al. only
22.725359,70.267575,Rovai et al. only
22.984974,70.207549,Rovai et al. only
22.755995,69.714119,Rovai et al. only
-26.77222222,-48.658889,Rovai et al. only
-26.77222222,-48.658889,Rovai et al. only
-26.77222222,-48.658889,Rovai et al. only
-26.77222222,-48.658889,Rovai et al. only
-26.77222222,-48.658889,Rovai et al. only
18.435432,-93.133197,Rovai et al. only
18.416201,-93.13446,Rovai et al. only
18.390219,-93.175096,Rovai et al. only
18.369464,-93.148824,Rovai et al. only
18.374905,-93.078961,Rovai et al. only
18.409021,-93.086789,Rovai et al. only
-7.786217,39.32183,Rovai et al. only
-7.787997,39.300607,Rovai et al. only
-7.790868,39.369734,Rovai et al. only
-7.799883,39.300607,Rovai et al. only
-7.801661,39.295053,Rovai et al. only
-7.807884,39.31884,Rovai et al. only
-7.813454,39.334681,Rovai et al. only
-7.828303,39.322083,Rovai et al. only
-7.83765,39.270828,Rovai et al. only
-7.85189,39.319852,Rovai et al. only
-7.765002,39.291276,Rovai et al. only
-7.805889,39.289323,Rovai et al. only
-7.782773,39.284373,Rovai et al. only
-7.794873,39.300623,Rovai et al. only
-7.799935,39.359471,Rovai et al. only
-7.803327,39.276501,Rovai et al. only
-7.81566,39.353932,Rovai et al. only
-7.817536,39.356946,Rovai et al. only
-7.825313,39.324718,Rovai et al. only
-7.838843,39.336653,Rovai et al. only
-7.790904,39.374205,Rovai et al. only
-7.805975,39.350342,Rovai et al. only
-7.817306,39.352697,Rovai et al. only
-7.811343,39.308245,Rovai et al. only
-7.818324,39.296719,Rovai et al. only
-7.822442,39.337592,Rovai et al. only
-7.826875,39.297231,Rovai et al. only
-7.846511,39.338839,Rovai et al. only
-7.857204,39.237177,Rovai et al. only
-7.795329,39.295608,Rovai et al. only
-7.819879,39.302273,Rovai et al. only
-7.82622,39.302886,Rovai et al. only
-7.851313,39.238495,Rovai et al. only
-7.773308,39.335235,Rovai et al. only
-7.851581,39.298895,Rovai et al. only
-7.811658,39.283833,Rovai et al. only
-7.778774,39.300586,Rovai et al. only
-7.838769,39.243489,Rovai et al. only
-7.770334,39.318936,Rovai et al. only
-7.820636,39.268396,Rovai et al. only
-7.839953,39.287271,Rovai et al. only
-7.825887,39.248947,Rovai et al. only
-7.798652,39.282973,Rovai et al. only
-7.790236,39.339099,Rovai et al. only
-7.76533,39.297976,Rovai et al. only
-7.798374,39.319382,Rovai et al. only
-7.810767,39.316144,Rovai et al. only
-7.762685,39.298524,Rovai et al. only
0.12413972,9.860104,Rovai et al. only
0.10742444,9.470357,Rovai et al. only
0.11976921,9.854378,Rovai et al. only
0.12241083,9.887209,Rovai et al. only
0.10813056,9.872913,Rovai et al. only
0.11967944,9.483135,Rovai et al. only
0.10659611,9.852652,Rovai et al. only
0.11686742,9.818036,Rovai et al. only
0.117175,9.89285,Rovai et al. only
0.10730833,9.766093,Rovai et al. only
0.08782671,9.773461,Rovai et al. only
0.10696556,9.499821,Rovai et al. only
0.09525889,9.479884,Rovai et al. only
0.11406265,9.481035,Rovai et al. only
26.027759,-81.754069,Rovai et al. only
26.027759,-81.754069,Rovai et al. only
26.027759,-81.754069,Rovai et al. only
-2.447785,-79.691193,Rovai et al. only
-2.428734,-79.687586,Rovai et al. only
5.330955,162.947363,Rovai et al. only
5.330955,162.947363,Rovai et al. only
5.330955,162.947363,Rovai et al. only
5.277979,162.961675,Rovai et al. only
5.277979,162.961675,Rovai et al. only
5.277979,162.961675,Rovai et al. only
4.906215,8.289469,Rovai et al. only
12.216348,102.553339,Rovai et al. only
12.216348,102.553339,Rovai et al. only
12.216348,102.553339,Rovai et al. only
12.216348,102.553339,Rovai et al. only
1.377517,103.9526,Rovai et al. only
1.377517,103.9526,Rovai et al. only
1.37755,103.951817,Rovai et al. only
1.377767,103.952583,Rovai et al. only
1.37906,103.95204,Rovai et al. only
1.413,103.95518,Rovai et al. only
1.41343,103.95579,Rovai et al. only
1.41326,103.9548,Rovai et al. only
1.41197,103.95467,Rovai et al. only
1.41254,103.95467,Rovai et al. only
1.4144,103.95543,Rovai et al. only
1.41477,103.95568,Rovai et al. only
1.44427,103.73417,Rovai et al. only
1.44452,103.73312,Rovai et al. only
1.44519,103.7331,Rovai et al. only
1.37842,108.95293,Rovai et al. only
1.44554,103.732249,Rovai et al. only
1.44544,103.73242,Rovai et al. only
1.44526,103.73246,Rovai et al. only
1.44376,103.734,Rovai et al. only
1.44402,103.7345,Rovai et al. only
1.37812,103.95283,Rovai et al. only
1.37812,103.95248,Rovai et al. only
1.37802,103.95279,Rovai et al. only
1.37808,103.95217,Rovai et al. only
1.37753,103.95259,Rovai et al. only
1.37751,103.95207,Rovai et al. only
1.41304,103.95526,Rovai et al. only
7.411976,134.5071,Rovai et al. only
7.408486,134.5087,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.407849,134.5052,Rovai et al. only
7.407515,134.5057,Rovai et al. only
7.407227,134.5063,Rovai et al. only
7.406874,134.507,Rovai et al. only
7.406522,134.5075,Rovai et al. only
7.406197,134.508,Rovai et al. only
7.384671,134.5103,Rovai et al. only
7.384672,134.511,Rovai et al. only
7.384601,134.5116,Rovai et al. only
7.411588,134.5078,Rovai et al. only
7.384628,134.5123,Rovai et al. only
7.384584,134.513,Rovai et al. only
7.382636,134.5105,Rovai et al. only
7.38261,134.5113,Rovai et al. only
7.382665,134.5119,Rovai et al. only
7.382666,134.5125,Rovai et al. only
7.382523,134.5138,Rovai et al. only
7.380637,134.5099,Rovai et al. only
7.380592,134.5105,Rovai et al. only
7.380575,134.5112,Rovai et al. only
7.411227,134.5083,Rovai et al. only
7.380503,134.5119,Rovai et al. only
7.380585,134.5125,Rovai et al. only
7.380604,134.5133,Rovai et al. only
7.380515,134.514,Rovai et al. only
7.380652,134.5152,Rovai et al. only
7.582898,134.634,Rovai et al. only
7.582898,134.634,Rovai et al. only
7.582898,134.634,Rovai et al. only
7.583177,134.6334,Rovai et al. only
7.583249,134.6328,Rovai et al. only
7.410802,134.5089,Rovai et al. only
7.583556,134.6314,Rovai et al. only
7.583763,134.6308,Rovai et al. only
7.584034,134.6302,Rovai et al. only
7.584106,134.6294,Rovai et al. only
7.580029,134.6324,Rovai et al. only
7.580191,134.632,Rovai et al. only
7.580335,134.6312,Rovai et al. only
7.580452,134.6306,Rovai et al. only
7.580587,134.6298,Rovai et al. only
7.575219,134.6355,Rovai et al. only
7.410568,134.5095,Rovai et al. only
7.575164,134.6345,Rovai et al. only
7.575308,134.6339,Rovai et al. only
7.57547,134.6332,Rovai et al. only
7.575624,134.6326,Rovai et al. only
7.575931,134.6319,Rovai et al. only
7.576419,134.6313,Rovai et al. only
7.63013,134.6216,Rovai et al. only
7.62963,134.6221,Rovai et al. only
7.62838,134.6194,Rovai et al. only
7.62819,134.62,Rovai et al. only
7.41036,134.5101,Rovai et al. only
7.62767,134.6205,Rovai et al. only
7.62143,134.6213,Rovai et al. only
7.62707,134.6218,Rovai et al. only
7.62662,134.6228,Rovai et al. only
7.62647,134.6175,Rovai et al. only
7.62616,134.6181,Rovai et al. only
7.57748,134.5392,Rovai et al. only
7.57748,134.5392,Rovai et al. only
7.57748,134.5392,Rovai et al. only
7.57748,134.5392,Rovai et al. only
7.409118,134.5076,Rovai et al. only
7.57748,134.5392,Rovai et al. only
7.57748,134.5392,Rovai et al. only
7.57765,134.5397,Rovai et al. only
7.57776,134.5405,Rovai et al. only
7.57779,134.5411,Rovai et al. only
7.57791,134.5418,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.409118,134.5076,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.408821,134.5082,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
7.57806,134.5425,Rovai et al. only
19.942944,105.983278,Rovai et al. only
20.234917,106.580194,Rovai et al. only
20.444639,106.603833,Rovai et al. only
20.442417,106.608889,Rovai et al. only
20.422472,106.604083,Rovai et al. only
20.304028,106.5985,Rovai et al. only
20.305278,106.598556,Rovai et al. only
20.618361,106.63875,Rovai et al. only
20.611722,106.638833,Rovai et al. only
20.605806,106.630139,Rovai et al. only
20.237306,106.530556,Rovai et al. only
19.947972,105.992083,Rovai et al. only
20.237167,106.530389,Rovai et al. only
20.237056,106.530222,Rovai et al. only
21.234972,107.414444,Rovai et al. only
19.939111,105.976611,Rovai et al. only
21.247139,107.409528,Rovai et al. only
21.245583,107.410889,Rovai et al. only
21.191444,107.384972,Rovai et al. only
21.244611,107.388694,Rovai et al. only
20.250722,106.572083,Rovai et al. only
20.233,106.565694,Rovai et al. only
20.719571,86.860649,Rovai et al. only
12.54456111,-81.719175,Rovai et al. only
12.54456111,-81.719175,Rovai et al. only
12.54456111,-81.719175,Rovai et al. only
12.54456111,-81.719175,Rovai et al. only
19.56521667,-96.391125,Rovai et al. only
19.56196389,-96.383089,Rovai et al. only
19.567525,-96.388925,Rovai et al. only
19.56276111,-96.381036,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
-18.59726667,-39.744808,Rovai et al. only
10.16863889,-75.166667,Rovai et al. only
10.17311111,-75.520333,Rovai et al. only
10.17186111,-75.516528,Rovai et al. only
10.15938889,-75.66525,Rovai et al. only
10.15858333,-75.681806,Rovai et al. only
10.15747222,-75.683083,Rovai et al. only
-38.334722,145.199139,Rovai et al. only
12.291771,-16.250822,Rovai et al. only
11.54039,-72.892606,Rovai et al. only
11.553472,-72.901367,Rovai et al. only
19.926917,110.619238,Rovai et al. only
21.528544,109.783821,Rovai et al. only
23.927796,117.414144,Rovai et al. only
-20.26333333,-40.315,Rovai et al. only
-20.26333333,-40.315,Rovai et al. only
-20.26333333,-40.315,Rovai et al. only
-20.26333333,-40.315,Rovai et al. only
-20.26333333,-40.315,Rovai et al. only
-20.26333333,-40.315,Rovai et al. only
-27.64207222,-48.523292,Rovai et al. only
-27.64205556,-48.524097,Rovai et al. only
-27.638325,-48.523586,Rovai et al. only
-27.63845,-48.5242,Rovai et al. only
-27.63477222,-48.525172,Rovai et al. only
-27.63490278,-48.525883,Rovai et al. only
-27.63248611,-48.525697,Rovai et al. only
-27.632675,-48.526508,Rovai et al. only
-36.802261,174.75414,Rovai et al. only
-36.799975,174.75287,Rovai et al. only
-12.433333,130.866667,Rovai et al. only
-12.433333,130.866667,Rovai et al. only
-12.433333,130.866667,Rovai et al. only
-12.433333,130.866667,Rovai et al. only
29.138833,-83.035797,Rovai et al. only
29.158015,-90.220881,Rovai et al. only
27.915803,-97.131931,Rovai et al. only
-36.881906,174.692231,Rovai et al. only
-36.882283,174.693686,Rovai et al. only
9.39385556,-75.838778,Rovai et al. only
3.028069,101.326647,Rovai et al. only
3.048489,101.378831,Rovai et al. only
3.025669,101.263819,Rovai et al. only
-20.27940556,-40.306789,Rovai et al. only
-20.26310833,-40.346842,Rovai et al. only
-20.28296389,-40.355692,Rovai et al. only
-20.28296389,-40.355692,Rovai et al. only
-20.29619167,-40.360508,Rovai et al. only
-20.29619167,-40.360508,Rovai et al. only
-20.32935833,-40.322011,Rovai et al. only
-20.32935833,-40.322011,Rovai et al. only
-20.27940556,-40.306789,Rovai et al. only
-20.24713333,-40.309356,Rovai et al. only
-20.24713333,-40.309356,Rovai et al. only
-20.24711389,-40.316508,Rovai et al. only
-20.24711389,-40.316508,Rovai et al. only
-20.25053889,-40.332419,Rovai et al. only
-20.25053889,-40.332419,Rovai et al. only
-20.26310833,-40.346842,Rovai et al. only
22.519,114.024,Shared by both datasets
22.519,114.024,Shared by both datasets
18.615,-91.943,Shared by both datasets
18.615,-91.943,Shared by both datasets
18.615,-91.943,Shared by both datasets
18.615,-91.943,Shared by both datasets
18.615,-91.943,Shared by both datasets
18.615,-91.943,Shared by both datasets
18.617,-91.972,Shared by both datasets
18.617,-91.972,Shared by both datasets
18.617,-91.972,Shared by both datasets
18.641,-92.458,Shared by both datasets
18.641,-92.458,Shared by both datasets
18.641,-92.458,Shared by both datasets
5.364,-52.895,Shared by both datasets
5.449,-53.029,Shared by both datasets
5.351,-52.871,Shared by both datasets
5.441,-53.03,Shared by both datasets
5.417,-52.979,Shared by both datasets
5.46,-53.028,Shared by both datasets
5.459,-53.025,Shared by both datasets
22.519,114.024,Shared by both datasets
22.519,114.024,Shared by both datasets
22.519,114.024,Shared by both datasets
21.57,109.753,Shared by both datasets
21.565,109.755,Shared by both datasets
21.568,109.763,Shared by both datasets
21.555,109.768,Shared by both datasets
21.538,109.774,Shared by both datasets
21.518,88.03,Shared by both datasets
21.518,88.03,Shared by both datasets
21.518,88.03,Shared by both datasets
22.31,88.677,Shared by both datasets
22.31,88.677,Shared by both datasets
22.31,88.677,Shared by both datasets
-4.419,39.511,Shared by both datasets
3.333,101.233,Shared by both datasets
-8.511,125.769,Shared by both datasets
1.896,-78.489,Shared by both datasets
9.365,98.408,Shared by both datasets
9.365,98.406,Shared by both datasets
9.366,98.406,Shared by both datasets
9.369,98.4,Shared by both datasets
9.372,98.4,Shared by both datasets
9.371,98.399,Shared by both datasets
9.368,98.405,Shared by both datasets
9.369,98.405,Shared by both datasets
9.369,98.405,Shared by both datasets
9.369,98.402,Shared by both datasets
9.368,98.401,Shared by both datasets
9.371,98.401,Shared by both datasets
9.373,98.4,Shared by both datasets
9.377,98.4,Shared by both datasets
9.367,98.405,Shared by both datasets
9.366,98.407,Shared by both datasets
9.365,98.406,Shared by both datasets
9.37,98.4,Shared by both datasets
9.371,98.407,Shared by both datasets
9.371,98.405,Shared by both datasets
9.374,98.405,Shared by both datasets
9.373,98.403,Shared by both datasets
9.374,98.403,Shared by both datasets
9.374,98.4,Shared by both datasets
9.368,98.401,Shared by both datasets
9.372,98.402,Shared by both datasets
9.373,98.402,Shared by both datasets
9.375,98.404,Shared by both datasets
9.371,98.404,Shared by both datasets
9.371,98.402,Shared by both datasets
9.367,98.408,Shared by both datasets
9.37,98.407,Shared by both datasets
9.365,98.399,Shared by both datasets
9.363,98.405,Shared by both datasets
9.364,98.402,Shared by both datasets
9.363,98.406,Shared by both datasets
9.367,98.4,Shared by both datasets
9.366,98.402,Shared by both datasets
9.366,98.404,Shared by both datasets
9.365,98.403,Shared by both datasets
10.28,99.163,Shared by both datasets
10.278,99.163,Shared by both datasets
10.373,99.22,Shared by both datasets
10.373,99.222,Shared by both datasets
7.668,81.666,Shared by both datasets
7.628,81.725,Shared by both datasets
19.487,-87.7,Shared by both datasets
19.696,-87.466,Shared by both datasets
19.648,-87.454,Shared by both datasets
19.78,-87.479,Shared by both datasets
19.861,-87.461,Shared by both datasets
19.841,-87.48,Shared by both datasets
19.822,-87.495,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
20.417,86.742,Shared by both datasets
-5.475,119.315,Shared by both datasets
-5.477,119.306,Shared by both datasets
-5.327,119.364,Shared by both datasets
1.589,124.839,Shared by both datasets
1.589,124.839,Shared by both datasets
-5.46,119.289,Shared by both datasets
1.589,124.839,Shared by both datasets
1.589,124.839,Shared by both datasets
1.589,124.839,Shared by both datasets
1.411,103.988,Shared by both datasets
21.808,89.183,Shared by both datasets
21.808,89.183,Shared by both datasets
10.483,106.943,Shared by both datasets
10.437,106.932,Shared by both datasets
10.44,106.855,Shared by both datasets
10.532,106.929,Shared by both datasets
10.503,106.822,Shared by both datasets
10.521,106.898,Shared by both datasets
8.647,105.116,Shared by both datasets
8.649,105.111,Shared by both datasets
8.638,105.078,Shared by both datasets
8.65,105.116,Shared by both datasets
8.644,105.097,Shared by both datasets
8.641,105.088,Shared by both datasets
8.653,105.121,Shared by both datasets
8.473,105.074,Shared by both datasets
8.645,105.105,Shared by both datasets
7.352,134.539,Shared by both datasets
7.352,134.539,Shared by both datasets
7.352,134.539,Shared by both datasets
9.588,138.128,Shared by both datasets
9.588,138.128,Shared by both datasets
9.588,138.128,Shared by both datasets
-19.95,-40.157,Shared by both datasets
-19.95,-40.157,Shared by both datasets
-19.95,-40.157,Shared by both datasets
-19.95,-40.157,Shared by both datasets
-19.95,-40.157,Shared by both datasets
-19.95,-40.157,Shared by both datasets
22.519,114.024,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
4.798,100.647,Shared by both datasets
-33.978,151.019,Shared by both datasets
-34.017,151.162,Shared by both datasets
8.29,79.84,Shared by both datasets
8.3,79.84,Shared by both datasets
8.23,79.83,Shared by both datasets
8.18,79.74,Shared by both datasets
8.19,79.78,Shared by both datasets
8.27,79.78,Shared by both datasets
4.838,100.617,Shared by both datasets
26.183,127.667,Shared by both datasets
26.183,127.667,Shared by both datasets
26.183,127.667,Shared by both datasets
25.487,-80.343,Shared by both datasets
25.472,-80.345,Shared by both datasets
22.519,114.024,Shared by both datasets
12.2,102.5,Shared by both datasets
12.2,102.5,Shared by both datasets
12.2,102.5,Shared by both datasets
21.688,88.338,Shared by both datasets
21.688,88.338,Shared by both datasets
21.688,88.338,Shared by both datasets
21.688,88.338,Shared by both datasets
21.636,88.33,Shared by both datasets
21.636,88.33,Shared by both datasets
21.716,88.296,Shared by both datasets
21.716,88.296,Shared by both datasets
21.868,88.643,Shared by both datasets
21.868,88.643,Shared by both datasets
21.68,88.635,Shared by both datasets
19.167,-69.632,Shared by both datasets
19.167,-69.635,Shared by both datasets
19.168,-69.638,Shared by both datasets
19.168,-69.64,Shared by both datasets
19.17,-69.649,Shared by both datasets
19.17,-69.651,Shared by both datasets
19.171,-69.652,Shared by both datasets
19.171,-69.654,Shared by both datasets
19.171,-69.655,Shared by both datasets
19.171,-69.656,Shared by both datasets
19.172,-69.658,Shared by both datasets
19.172,-69.66,Shared by both datasets
19.172,-69.661,Shared by both datasets
19.173,-69.663,Shared by both datasets
19.128,-69.64,Shared by both datasets
19.128,-69.642,Shared by both datasets
19.128,-69.644,Shared by both datasets
19.127,-69.646,Shared by both datasets
19.126,-69.649,Shared by both datasets
19.126,-69.65,Shared by both datasets
19.126,-69.652,Shared by both datasets
19.125,-69.653,Shared by both datasets
19.125,-69.655,Shared by both datasets
-18.836,36.276,Shared by both datasets
-18.836,36.276,Shared by both datasets
-18.836,36.276,Shared by both datasets
-18.836,36.276,Shared by both datasets
-18.836,36.276,Shared by both datasets
25.191,-80.646,Shared by both datasets
-27.401,153.136,Shared by both datasets
-5.759,-35.211,Shared by both datasets
-33.816,151.139,Shared by both datasets
-33.816,151.139,Shared by both datasets
-7.812,-34.828,Shared by both datasets
-23.0,-44.0,Shared by both datasets
-4.413,39.51,Shared by both datasets
-4.419,39.515,Shared by both datasets
9.903,98.567,Shared by both datasets
-26.197,-48.745,Shared by both datasets
-26.195,-48.733,Shared by both datasets
-26.192,-48.723,Shared by both datasets
9.35,-82.25,Shared by both datasets
9.35,-82.25,Shared by both datasets
9.35,-82.25,Shared by both datasets
9.35,-82.25,Shared by both datasets
9.896,118.739,Shared by both datasets
9.927,118.761,Shared by both datasets
9.942,118.799,Shared by both datasets
6.753,99.852,Shared by both datasets
-4.477,-37.779,Shared by both datasets
-4.449,-37.786,Shared by both datasets
-4.539,-37.782,Shared by both datasets
-2.869,-40.145,Shared by both datasets
-2.844,-40.134,Shared by both datasets
-2.85,-40.031,Shared by both datasets
5.425,-52.917,Shared by both datasets
